,statement,label,sent_transformer_label,spam_score,statistic_count,conservative_bigram_count,liberal_bigram_count,emotional_intensity
5279,"Says a federal judge in San Antonio issued a ruling that not only could the students not pray at their graduation, if they used the word benediction, the word invocation, the word God, asked the audience to stand or asked for a moment of silence, he would put the superintendent in jail.",half-true,mostly-true,3.006145457905119,0.0,0.0,5.255156625616282,0.6704764315536944
5280,Says he will pursue change in federal law to protect employees from extortion from a union because the Supreme Court has ruled that federal prohibitions outlawing extortion usually do not apply to unions.,barely-true,false,8.853402130983655,0.0,0.0,0.0,8.525033169406374
5281,"Obama ""shunned the opportunity to talk to soldiers to thank them for their service.""",false,pants-fire,1.6315701225435897,0.0,7.713218879282378,5.255156625616282,7.8940297869354055
5282,"And while (Ted) Strickland proposed cuts for services for children, he wasted over $250,000 remodeling his bathrooms at the governors mansion.",pants-fire,half-true,6.384334241080025,6.930939069215289,0.0,0.0,7.978433627744664
5283,"In Rhode Island, only 5 percent of ozone pollution is from local or in-state sources. . . Ninety-five percent comes from outside of our borders, particularly the Midwest.",half-true,mostly-true,3.6787960612456345,8.464065522812874,0.0,7.859032826807713,0.0
5284,Weve had the same leadership in the Travis County DAs office for 30 years.,barely-true,half-true,0.23950298379788304,0.0,0.0,0.0,0.0
5285,Do you know that we have pipes carrying natural gas in this country that are made of wood? Im not joking.,false,true,0.1829500518222078,0.0,0.0,0.0,3.4257868324277587
5286,Mitt Romney says class sizes dont matter.,true,mostly-true,0.39943675025174485,0.0,0.0,0.0,0.3651592196024742
5287,Roy Barnes voted against a bill in the state Senate that would have made it easier to convict child abusers.,barely-true,half-true,1.628648113957142,0.0,0.0,5.255156625616282,3.3133800563103954
5288,Many just call him Lyin Ted. ... HisTV ad about John Kasich? Lie! Stations had to pull it off the air.,false,false,0.15491246841379258,0.0,6.000057255900648,0.0,0.0
5289,Says Republicans Mitt Romney and Paul Ryan support massive cuts in Social Security for future generations.,half-true,mostly-true,4.626960806951723,0.0,0.0,6.99374527117651,6.087301255113976
5290,We created a flat tax in the state of Utah.,mostly-true,mostly-true,0.5481029484978821,0.0,0.0,0.0,3.9479395499185435
5291,We had no domestic attacks under Bush.,pants-fire,false,0.21168085167758388,0.0,0.0,0.0,0.9845273498362288
5292,"The White House has ""refused"" international help in dealing with the oil spill.",barely-true,mostly-true,0.6086362192611987,0.0,0.0,0.0,2.225535226950045
5293,Says personal-injury trial lawyers have provided over 80 percent of the funding for the Texas Democratic Party for over a decade.,mostly-true,true,8.629155089696173,6.930939069215289,0.0,0.0,5.69855220167285
5294,Says Ted Cruz never denied his father was photographedwith Lee Harvey Oswald.,pants-fire,false,0.8691258884143198,0.0,0.0,0.0,5.043431914803987
5295,The governor does not have any power to veto a referendum [on same-sex marriage] that would be a constitutional amendment.,mostly-true,true,5.333587546284928,0.0,0.0,0.0,0.0
5296,"Our most important work has been creating and retaining almost 55,000 Ohio jobs.",pants-fire,pants-fire,1.058828765177593,6.930939069215289,0.0,0.0,6.738478524259463
5297,"Roy Barnes is part of the team that has run up trillions of dollars in debt that Americans will spend years paying off, and theyve done it without creating one job.",barely-true,true,2.23501542980505,8.464065522812874,7.713218879282378,5.255156625616282,6.875199891990431
5298,My office sends federal money back every year.,true,half-true,0.4473495319726437,0.0,0.0,0.0,0.0
5299,We have over 25 million people who live in Texas and less than 2 percent of them have concealed handgun licenses.,true,mostly-true,3.38615514203803,8.464065522812874,8.492357043142379,5.255156625616282,0.0
5300,Says President Barack Obamas recent New York fundraising trip cost between $25 million and $50 million.,pants-fire,false,9.956958998583513,6.930939069215289,8.492357043142379,0.0,0.0
5301,"Says budget savings by reducing pay and benefits for federal employees total $103 billion over 10 years -- more than $50,000 per worker.",true,true,9.998833863232454,8.464065522812874,6.000057255900648,0.0,4.518481321002727
5302,Says hes the first Aggie governor of Texas.,true,half-true,0.4968833685941796,0.0,0.0,0.0,0.0
5303,On using Gov. Scott Walkers collective-bargaining limits to help balance the city of Milwaukee budget,true,mostly-true,5.375929148030749,0.0,0.0,0.0,5.69855220167285
5304,A minor cannot get a tattoo without parental consent but can get an abortion without parental consent.,half-true,half-true,2.9126878129408333,0.0,0.0,5.255156625616282,4.861431860721407
5305,Daniel Webster is an advocate for a group that teaches that mothers should not work outside the home.,barely-true,false,0.5965161727512576,0.0,0.0,0.0,0.0
5306,Says New Jerseys public school students have the best Advanced Placement scores in the nation.,true,mostly-true,7.7664808355173935,0.0,6.000057255900648,0.0,8.525033169406374
5307,The citys 30 percent set aside for affordable housing in urban renewal areas is calculated citywide -- not district by district,false,mostly-true,9.861400315765673,6.930939069215289,0.0,6.99374527117651,0.0
5308,"She created the Waste, Fraud and Mismanagement Hotline.... (that) has saved Wisconsin taxpayers hundreds of thousands of dollars.",half-true,mostly-true,1.5852192411773667,6.930939069215289,6.000057255900648,5.255156625616282,5.898917263903206
5309,$65 million from ABC privatization will not pay for even an overpass in Tysons Corner.,barely-true,false,4.354499440068981,6.930939069215289,7.713218879282378,5.255156625616282,1.3844560310585337
5310,This is the first time since Roe was decided in 1973 that a court has granted personhood status to the preborn.,false,false,1.5193268901538288,0.0,0.0,7.859032826807713,3.9479395499185435
5311,Says Republican candidates in Oregon are advocating violence against gays.,false,false,3.2029010504916484,0.0,0.0,5.255156625616282,7.7102160603088326
5312,"We only have 2 percent of the oil reserves in the world, and we consume 25 percent of the world's oil on a daily basis.",mostly-true,true,1.53621125425409,8.464065522812874,0.0,5.255156625616282,0.0
5313,The debt will soon eclipse our entire economy.,true,half-true,0.7605541919259915,0.0,0.0,0.0,5.265310093205086
5314,Dave Aronbergs career legal experience is less than two years as Asst. AG/private attorney.,barely-true,true,2.2690710863502668,0.0,0.0,6.99374527117651,2.225535226950045
5315,Says theres a 100-year-old international norm not to use chemical weapons.,mostly-true,true,1.9693010946210756,0.0,0.0,0.0,6.087301255113976
5316,Gains in Atlanta Public Schools scores on a national standardized test lend credence to dramatic score increases on state tests.,false,false,9.993147741221762,0.0,6.000057255900648,6.99374527117651,5.029922680583233
5317,On signing a no-tax pledge,false,false,0.9529249303307008,0.0,0.0,0.0,0.0
5318,Says the number-one source of illegal immigration is people legally coming to the United States on a tourist visa or a student visa and then disappearing into the population and never being heard from again.,false,false,6.331988163304677,6.930939069215289,7.713218879282378,7.859032826807713,1.823954142961575
5319,On opposing citizenship for illegal immigrants,half-true,half-true,4.058452382995919,0.0,0.0,5.255156625616282,7.158140937471536
5320,Georgia is one of the 10 most tax-friendly states for retirees.,half-true,mostly-true,0.8204228546878083,8.464065522812874,0.0,0.0,0.0
5321,Says al Qaeda has camps with the drug cartels in Mexico.,false,false,1.5598415157798105,0.0,0.0,5.255156625616282,0.0
5322,"Romneycare sent costs spiraling out of control in Massachusetts, hiking premiums, squeezing household budgets.",false,mostly-true,5.73139892624814,0.0,8.492357043142379,0.0,0.0
5323,"Seneca Jones Timber Co., aiming to increase logging and allay fears that old growth will be cut, says mills have shifted to second-generation trees. An ad from the company asks: Do you know that most all mills in Oregon have retooled over the past 20 years?",true,barely-true,2.591979648206551,0.0,7.713218879282378,7.859032826807713,0.0
5324,"Members of Congress passed a pay raise for themselves of $10,000 over two years even as they voted not to raise Social Security benefits for 2010 and 2011.",barely-true,pants-fire,9.958946503633713,6.930939069215289,6.000057255900648,5.255156625616282,7.158140937471536
5325,Says Gov. Scott Walkers proposed budget would sell off Wisconsins state parks.,false,false,4.600351223165823,0.0,0.0,5.255156625616282,0.0
5326,Says Kelly Ayotte voted to fix background checks.,half-true,mostly-true,0.9833703217228766,0.0,7.713218879282378,0.0,0.0
5327,Says the Texas unemployment rate has even grown more than the nations as a whole.,mostly-true,barely-true,1.1209874249519234,0.0,0.0,0.0,6.087301255113976
5328,"The chairman of the party of Florida, who is an avid and outward supporter of Marco Rubio, gets to appoint 30 of those delegates.",false,false,4.109588279504979,6.930939069215289,7.713218879282378,0.0,8.40783205942765
5329,"She said, you know, 'I voted for it, but I hoped it wouldn't pass.' That was a quote on live TV.",false,mostly-true,0.1094737018302987,0.0,6.000057255900648,0.0,6.891999748343336
5330,"The U.S. initially had three federal felonies: treason, piracy, and counterfeiting securities and money.",mostly-true,false,1.8649390403145443,6.930939069215289,0.0,0.0,7.8039073117022735
5331,"If you look at our tax mix, the share of corporate revenues as a percentage of our overall revenue mix has declined by about half over the last 30 years.",half-true,mostly-true,2.136511420852325,6.930939069215289,0.0,0.0,4.518481321002727
5332,On sharing power with Republicans,false,barely-true,0.8741831347627556,0.0,0.0,0.0,5.898917263903206
5333,Women (are) paid 77 cents on the dollar for doing the same work as men.,barely-true,true,0.8543906605900613,6.930939069215289,7.713218879282378,5.255156625616282,0.0
5334,Says Georgia ranks near the bottom in per capita transportation spending.,true,true,1.2208247257808793,0.0,0.0,0.0,0.0
5335,Says allegations that he made unwanted sexual advances on a female sheriffs deputy were found by two separate judges to not have merit.,false,false,5.051295684878989,6.930939069215289,0.0,0.0,6.645884539614887
5336,"The more than $800,000 raised by the Alan Grayson campaign last quarter was ""#1 among all 435 members of the U.S. House of Representatives.""",false,true,7.051290612042383,9.061250063337228,0.0,0.0,0.0
5337,Some cardiologists estimate 70 percent of all males over 50 have some form of heart disease.,half-true,mostly-true,7.561772212342882,6.930939069215289,6.000057255900648,0.0,7.8039073117022735
5338,"If every house in Florida had a solar-heated water tank, that would eliminate consumption by 17 percent.",half-true,mostly-true,1.2129752747894686,6.930939069215289,0.0,5.255156625616282,0.0
5339,"The Koch brothers are the richest people in the world. Individually, theyre only fifth. Put them together theyre the richest in the world.",mostly-true,true,1.182451231668587,0.0,0.0,6.99374527117651,8.818666450041713
5340,"Shows in a television ad that police took evidence fromSolantic, Rick Scotts new health care company, after allegations emerged that the company was engaging in fraud.",false,false,9.134229081806744,0.0,6.000057255900648,7.859032826807713,3.3133800563103954
5341,"Mexican government officials hand out brochures showing individuals how they can avoid our Border Patrol, how they can get into our country.",barely-true,false,0.8983656059434662,0.0,0.0,7.859032826807713,3.9479395499185435
5342,Says Gov. Rick Perry failed to involve border sheriffs in developing plans to prevent violence in their communities.,false,half-true,2.5167907804227467,0.0,6.000057255900648,5.255156625616282,9.009065614002811
5343,"When Social Security started, age expectancy for the average man was 58. It was 62 -- 62 for women.",true,mostly-true,1.5285063973840218,6.930939069215289,0.0,5.255156625616282,5.029922680583233
5344,Says Rep. Michele Bachmann said President Barack Obama might be to blame for the Fort Hood shootings.,pants-fire,pants-fire,0.8417557953221073,0.0,0.0,0.0,5.029922680583233
5345,Wisconsin was the first state to ban public and private sector employment discrimination based on sexual orientation.,true,true,6.9884467910581805,0.0,6.000057255900648,0.0,7.158140937471536
5346,"By fiscal year 2013, the state is expected to wipe through [HOPE scholarship] reserve funds.",half-true,mostly-true,7.118630460270218,0.0,0.0,5.255156625616282,7.198869349136723
5347,"Hillary Clinton and Barack Obama want to raise capital gains taxes, which apply to home sales.",barely-true,pants-fire,4.711745487851107,0.0,6.000057255900648,0.0,5.69855220167285
5348,"Under Rick Scott, homeowners are paying higher (home insurance) premiums for less coverage.",mostly-true,mostly-true,8.621065250778354,0.0,8.492357043142379,6.99374527117651,0.0
5349,Says the number of Democrats who voted for the GOP measure allowing health plan renewals is close to the number who voted on GOP bills to delay mandates on employers and individuals.,half-true,mostly-true,9.954238626956563,0.0,0.0,6.99374527117651,2.970268856972444
5350,Sharron Angle wants to wipe out Social Security.,half-true,false,0.7436004036622821,0.0,0.0,0.0,5.029922680583233
5351,"For the first time in history, (Thors) hammer is being held by a woman.",barely-true,mostly-true,0.727928318901494,0.0,0.0,5.255156625616282,0.0
5352,Three or four countries out of roughly 60 in the anti-ISIS coalition are providing military force.,mostly-true,true,8.008596752152576,9.061250063337228,0.0,5.255156625616282,0.0
5353,"(Koch Industries) is among the worst in toxic air pollution in the entire United States ... and churns out more climate-changing greenhouse gases than oil giants Chevron, Shell and Valero.",mostly-true,true,6.851581244589001,0.0,0.0,0.0,4.7805105541104655
5354,"From 2000 to 2008, we averaged about five mass shootings a year. Were now averaging 15. So thats a three-fold increase.",barely-true,mostly-true,3.0029659054551123,9.061250063337228,7.713218879282378,6.99374527117651,4.7805105541104655
5355,Lloyd Doggett made millions off companies like Bank of America while they took taxpayer bailout money.,barely-true,half-true,4.023683621007688,6.930939069215289,6.000057255900648,5.255156625616282,4.240501493404334
5356,"Residents could have received nearly $48M for Local Schools, Fire District, Sheriffs Dept. and Social Services.",barely-true,half-true,8.597784629921367,6.930939069215289,6.000057255900648,5.255156625616282,5.029922680583233
5357,Gingrich supported individual health insurance mandates.,true,false,3.357615771370369,0.0,0.0,5.255156625616282,4.7805105541104655
5358,"61 percent of non-tea party Republicans actually agree...there is solid evidence the earth is warming, ...[but] 70 percent of tea partiers, contrarily, say there is no solid evidence the earth is warming.",mostly-true,true,1.992544847542001,8.464065522812874,7.713218879282378,0.0,7.320496523796594
5359,"Says Romney wants to take away early childhood education, slash K-12 funding, and cut college aid to pay for a $250,000 tax break for multi-millionaires.",barely-true,mostly-true,9.983918669007837,6.930939069215289,6.000057255900648,0.0,7.158140937471536
5360,"Says President Barack Obama came into office very concerned about wiretappings but then he became president of the United States, he got all the briefings (and) he decided the balance is probably pretty appropriately struck.",mostly-true,true,0.919045706683284,0.0,0.0,7.859032826807713,8.681685206655624
5361,You can be an NFL player with murder charges and not be suspended.,half-true,false,1.0787889552489958,0.0,0.0,0.0,7.845651252005844
5362,"During his tenure in Washington and in the Illinois State Senate, Barack Obama has accumulated a record of bipartisan success.",half-true,true,3.616189125826383,0.0,0.0,5.255156625616282,7.280465689325043
5363,"This year President Obama canceled the 21st annual National Day of Prayer ceremony at the White House under the ruse of not wanting to offend anyone.BUT on September 25, 2009 from 4 AM until 7 PM, a National Day of Prayer FOR THE MUSLIM RELIGION was HELD on Capitol Hill, Beside the White House.",barely-true,pants-fire,9.01341225762989,0.0,6.000057255900648,0.0,3.6011083623007125
5364,The Tax Foundation figures Rhode Island as the 10th highest state for state and local tax burden per capita in the country. Were the 6th worst in the country for the business tax index. Were the 3rd highest per capita in the country for all taxes.,barely-true,half-true,9.997940063343757,0.0,0.0,7.859032826807713,8.899849280113287
5365,Rhode Island has a [inmate] recidivism rate of over 60 percent.,mostly-true,true,3.9627132254212842,6.930939069215289,0.0,5.255156625616282,0.0
5366,"Says former Clinton budget director Alice Rivlin said the stimulus bill ""won't actually stimulate the economy.""",false,false,1.059776510743593,0.0,0.0,6.99374527117651,2.849058429868666
5367,Says South Carolina Gov. Nikki Haley is an immigrant.,pants-fire,false,1.1025662306128643,0.0,6.000057255900648,0.0,0.0
5368,"Tim Kaine doubled down in his support of devastating defense cuts, saying the the deal was the right thing to do.",half-true,false,0.3252137812464988,0.0,8.492357043142379,0.0,6.7483944063364
5369,I've been standing up against ... the Chinese government over women's rights and standing up for human rights.,half-true,mostly-true,0.4335723709950887,0.0,6.000057255900648,0.0,0.0
5370,25 percent of all drug-related fatal vehicle accidents in the U.S. involve marijuana.,half-true,mostly-true,2.660852375275058,6.930939069215289,0.0,0.0,8.278380374640085
5371,On support for the Affordable Care Act (Obamacare).,false,half-true,1.2362405554798674,0.0,8.492357043142379,5.255156625616282,8.345213837177017
5372,Kendrick Meek is the only candidate who has consistently been against expanded drilling.,mostly-true,true,0.9397296971305162,0.0,0.0,0.0,0.0
5373,The total unemployment rate for Hispanic or Latino workers has increased from 10% to 10.3% between January 2009 and March 2012.,barely-true,mostly-true,9.987941309350276,8.464065522812874,6.000057255900648,6.99374527117651,4.220644864780061
5374,"Today, the United States is the most respected country on Earth.",half-true,true,0.663525495294659,0.0,6.000057255900648,5.255156625616282,8.521554753337124
5375,"Says in the governors proposed budget the use of that, what is called one-shots, is a 500 percent increase over the last Corzine budget.",barely-true,false,5.657313812323066,8.464065522812874,6.000057255900648,0.0,4.7805105541104655
5376,I don't answer hypotheticals.,half-true,mostly-true,0.03616668451924454,0.0,0.0,0.0,0.0
5377,"On Tim Kaine: In exchange for campaign contributions, he appointed a radical jihadi to the Virginia Immigration Commission.",false,pants-fire,4.632019121729784,0.0,6.000057255900648,5.255156625616282,0.0
5378,We are experiencing the worst economic recovery America has ever had.,false,false,0.523162946539538,0.0,6.000057255900648,0.0,7.7102160603088326
5379,"When we look at the number of murders in the United States (in) 2009, we had 9,500 people murdered. When we look around the world, we see ... large countries, the U.K., Germany, Japan had 200 or less killed in a year.",mostly-true,mostly-true,2.1510029863431033,8.464065522812874,0.0,5.255156625616282,9.511913030771321
5380,The growth in health care costs has been reined in through the Affordable Care Act.,barely-true,true,2.3092639439809,0.0,8.492357043142379,5.255156625616282,9.21692688660723
5381,"We have an increase in murder within our cities, the biggest in 45 years.",mostly-true,false,0.4540720854805631,0.0,7.713218879282378,6.99374527117651,6.891999748343336
5382,The minimum wage in real terms right now is below where it was when Harry Truman was in office.,half-true,true,0.6938526818732225,0.0,8.492357043142379,5.255156625616282,0.0
5383,There are so many loopholes ... our businesses pay effectively one of the lowest tax rates in the world.,half-true,true,0.6934945694768762,0.0,0.0,6.99374527117651,0.4902421140477533
5384,Says hes proposed the largest employer contribution to the Virginia Retirement System in history.,true,mostly-true,2.040188076641777,0.0,0.0,0.0,0.0
5385,"While the sequester is in effect, the federal government is still funding a study on duck penises.",mostly-true,false,2.516952067688263,0.0,0.0,0.0,0.0
5386,A number of the national publications have put this race in a tossup race between Democrats and Republicans. They don't know who's going to win this race.,barely-true,false,3.7959097021020853,0.0,0.0,6.99374527117651,7.7102160603088326
5387,Says New Jerseys job growth in May represents 25 percent of all the jobs created in the country.,false,mostly-true,1.5737133602618851,6.930939069215289,0.0,5.255156625616282,7.158140937471536
5388,"President Obama's bill won't bring down the costs (of health care) for average Americans -- or really for very few Americans, if any.",false,false,1.4857845680133552,0.0,6.000057255900648,5.255156625616282,6.596386482811857
5389,"The United States has more of our people in prison than Russia, China, and North Korea combined.",barely-true,half-true,1.893165321490803,0.0,6.000057255900648,6.99374527117651,2.225535226950045
5390,"As usual, Hillary the Dems are trying to rig the debates so 2 are up against major NFL games.",pants-fire,false,3.380976465117985,6.930939069215289,0.0,0.0,2.225535226950045
5391,Louie Gohmert of Texas blamed the mass shooting at a movie theater in Colorado on the ongoing attacks on Judeo-Christian beliefs.,barely-true,half-true,5.227572941594462,0.0,7.713218879282378,0.0,8.40783205942765
5392,A trade war is something very different (than curbing new trade agreements). We went down that road in the 1930s. It made the Great Depression longer and more painful.,true,true,1.1932054819339428,0.0,6.000057255900648,5.255156625616282,8.130837353600711
5393,Taxes went down under Jerry Brown.,mostly-true,mostly-true,0.24411028790685085,0.0,6.000057255900648,0.0,0.0
5394,China is practicing how to blow up our satellites.,true,true,0.26759412622707535,0.0,0.0,0.0,0.0
5395,A lot of the problems with forest fires ...is because of bad policy (not to clear out the forests) that was put in place by environmentalists.,barely-true,false,1.781134206762632,0.0,0.0,5.255156625616282,9.037357345357526
5396,Sheldon Whitehouse voted for a $525-billion tax increase on the middle class.,pants-fire,false,8.912923015108804,6.930939069215289,7.713218879282378,6.99374527117651,4.7805105541104655
5397,The Americans for Tax Reform pledge relates to new taxes that were going to be initiated by legislative action.,false,half-true,3.685465388136019,0.0,7.713218879282378,5.255156625616282,0.0
5398,"Bernie Sanders opposes the death penalty, and Hillary Clinton supports it.",mostly-true,pants-fire,1.028830906242216,0.0,0.0,0.0,7.978433627744664
5399,"Palin supports ""aerial hunting of wolves and other wildlife.""",true,barely-true,1.435669335534412,0.0,0.0,0.0,5.265310093205086
5400,Women make only 78 percent of what men make for the same job.,barely-true,half-true,0.39457017341894973,6.930939069215289,0.0,0.0,0.0
5401,It has been 269 days since (Hillary) Clinton has held a press conference.,mostly-true,false,1.1480642324313113,0.0,0.0,0.0,0.0
5402,Says he was the first local official to endorse Barack Obama,barely-true,false,0.900103123119862,0.0,0.0,0.0,4.7805105541104655
5403,About $4.89 billion in one-time money was used to balance the current state general revenue fund budget.,false,mostly-true,8.488283535567165,8.464065522812874,0.0,5.255156625616282,0.0
5404,"Says that under President John F. Kennedy, government took up 27 percent of the economy, and today it consumes 37 percent.",mostly-true,mostly-true,1.2404646013052614,8.464065522812874,0.0,5.255156625616282,0.0
5405,President Obama has stopped using the phrase war on terror.,true,false,0.7525992257256209,0.0,6.000057255900648,6.99374527117651,9.265961188189978
5406,We have no regulation of drones in the United States in their commercial use.,false,true,0.8064172807501997,0.0,7.713218879282378,5.255156625616282,2.6076619596332886
5407,"Geithner still didn't correct the same type of error for some years, even after the Internal Revenue Service flagged him for the failure to pay the taxes in other years.",true,barely-true,7.521740837939362,0.0,6.000057255900648,0.0,8.631943678444353
5408,"The American people have endured 21 consecutive months of 9% or higher unemployment [and] 2.6 million jobs have been lost, since the stimulus bill was signed.",true,false,9.04240547665556,8.464065522812874,8.928604382770516,6.99374527117651,7.8039073117022735
5409,"After the debate that we had last week, PolitiFact came out and said that everything I said was true.",pants-fire,false,0.2785833526855712,0.0,0.0,5.255156625616282,5.898917263903206
5410,"A typical married couple will contribute $119,000 into Medicare but will receive $357,000 in Medicare benefits over their lifetimes.",true,true,9.9644638648263,8.464065522812874,6.000057255900648,5.255156625616282,6.891999748343336
5411,"We have cut crime across every single zone in the city of Atlanta by between 10 percent and 16 percent, depending on the zone.",half-true,true,2.995257597622882,6.930939069215289,0.0,8.376456076963755,8.136005590877037
5412,Theres talk in Congress now about basically confiscating your private 401(k) or IRA plan and rolling it into Social Security to strengthen Social Security.,pants-fire,pants-fire,5.563073754689091,0.0,0.0,5.255156625616282,8.467749745167676
5413,More than half of last years U.S. college graduates are unemployed or underemployed.,half-true,mostly-true,0.5834176792917436,6.930939069215289,0.0,0.0,0.0
5414,"Opinion polls show that the majority of Americans, and the majority of New Jerseyans, favor marriage equality for same sex couples.",mostly-true,true,5.285003143374986,0.0,6.000057255900648,0.0,5.69855220167285
5415,"832,000 people lost their job while (Charlie Crist was)governor.",half-true,mostly-true,7.138520481093249,6.930939069215289,0.0,0.0,4.7805105541104655
5416,AIG insures the pension trust of the United States Congress!,pants-fire,pants-fire,3.443251430164284,0.0,0.0,5.255156625616282,8.627838106586786
5417,Medicaid is close to 30 percent of the state budget and the biggest expenditure at the state.,mostly-true,true,2.2144073563978277,6.930939069215289,6.000057255900648,5.255156625616282,0.0
5418,Says President Barack Obama is responsible for pending defense cuts.,half-true,false,2.778155943683754,0.0,0.0,0.0,2.6076619596332886
5419,Says opponent Tammy Baldwin has had not one positive ad in the campaign for U.S. Senate.,half-true,false,1.255801982979055,0.0,0.0,0.0,6.131476193475146
5420,"Barack Obama said he would debate 'anywhere, anytime' but has rejected joint town hall meetings.",half-true,false,0.8147770917334833,0.0,0.0,5.255156625616282,8.019866042679787
5421,I didn't campaign on a public option.,barely-true,mostly-true,0.17443647829496678,0.0,8.492357043142379,0.0,0.0
5422,More than half of all drivers licenses issued in California this year have gone to illegal aliens.,mostly-true,true,5.402721394346289,6.930939069215289,0.0,6.99374527117651,7.158140937471536
5423,"We just dont want to get to be like Louisiana, where you have drive-up daiquiri shops.",true,barely-true,0.29117219455382193,0.0,0.0,0.0,4.724556402848297
5424,Says Donald Trump and Marco Rubio opposed Cruzs efforts to defund Planned Parenthood.,barely-true,half-true,2.4930287782438514,0.0,7.713218879282378,0.0,0.0
5425,Ninety percent of the job growth in Virginia has been in the private sector.,true,mostly-true,1.1775120255855724,6.930939069215289,0.0,0.0,5.487570049858356
5426,Californians consume 40 percent less energy per person than the national average,mostly-true,true,4.441223263669328,6.930939069215289,0.0,0.0,3.3368013352168275
5427,Rhode Island has the worst maintained bridges in the United States of America . . . and we have the second worst maintained roads [behind] Alaska.,true,true,1.0468889270731032,0.0,8.492357043142379,5.255156625616282,8.631943678444353
5428,The city of Richmond built the second richest team in the NFL a $14 million stadium.,half-true,true,9.239686114941007,6.930939069215289,6.000057255900648,5.255156625616282,6.891999748343336
5429,A database police use to look up wanted suspects excludes certain warrants issued by Atlanta Municipal Court.,true,false,9.712945361943449,0.0,0.0,5.255156625616282,1.4014071852498993
5430,On whether he would put a missile shield in Poland.,half-true,mostly-true,0.837681856178639,0.0,6.000057255900648,0.0,0.0
5431,"Welcome to Wisconsin road signs have always been made in Wisconsin,but Scott Walker is outsourcing themto an out-of-state company and paying more money for them.",false,false,5.004638632503467,0.0,7.713218879282378,5.255156625616282,6.2663202264571805
5432,Says Russ Feingold cast the deciding vote for the largest tax increase in history,barely-true,half-true,4.86043701378943,0.0,8.492357043142379,7.859032826807713,4.7805105541104655
5433,"Washington, D.C., now has greater population than Wyoming and Vermont, more active duty military than 29 states, more tax revenue than 29 states (and) a larger domestic product than 27 states.",half-true,pants-fire,9.942540705318947,9.061250063337228,0.0,6.99374527117651,8.053575726794909
5434,Says signers of recall petitions against Wisconsin Gov. Scott Walker are at risk because of newly discovered provisions in state law.,barely-true,half-true,3.2194641103189867,0.0,7.713218879282378,0.0,4.240501493404334
5435,"Says in Canada, the number of CT scan machines per 1,000 people is like one-tenth of what we have here in this country. Thats why people have to wait.",false,false,1.240973840547456,8.464065522812874,0.0,5.255156625616282,5.898917263903206
5436,Says Hillary Clinton wanted the wall.,half-true,false,0.4392809219637246,0.0,0.0,0.0,0.0
5437,Says Lake Erie contains more native fish than all the other Great Lakes combined.,mostly-true,true,1.7844810231980417,0.0,0.0,0.0,7.7102160603088326
5438,There havent been tax cuts for the rich in Rhode Island.,false,false,0.43381185331496575,0.0,0.0,0.0,8.049838585596357
5439,On a timetable to withdraw from Iraq.,true,mostly-true,0.8622824790612276,0.0,0.0,0.0,0.0
5440,"Says recent studies indicate that nationally, only 8 percent of white voting-age citizens but 25 percent of African-American voting-age citizens lack government-issued photo IDs.",mostly-true,true,9.998597955162175,8.464065522812874,7.713218879282378,5.255156625616282,6.178313883644068
5441,Cincinnati is already one of the biggest cities in the country to run 100 percent on clean energy.,half-true,true,1.2607351028070894,8.464065522812874,7.713218879282378,0.0,7.396589796221328
5442,Says over 50 percent of U.S. job growth in June came from Wisconsin.,false,half-true,0.8360865450638442,6.930939069215289,0.0,0.0,5.487570049858356
5443,Less than 5 percent of registered users in states allowing medical marijuana have cancer or AIDS.,mostly-true,mostly-true,9.62427160859947,6.930939069215289,0.0,5.255156625616282,7.978433627744664
5444,Kelly Ayotte has voted to defund Planned Parenthood six times.,mostly-true,true,0.8440616898741813,6.930939069215289,0.0,0.0,0.0
5445,"When Deborah took office, the (Sellwood Bridge) project had languished for years, with only $11 million in funds. With her leadership the remaining funding was secured that got the project moving forward.",mostly-true,true,9.572656367791476,6.930939069215289,8.928604382770516,5.255156625616282,5.69855220167285
5446,71% of WIs roads are in poor or mediocre condition and 14% of WIs bridges are structurally deficient or functionally obsolete.,mostly-true,true,9.795435095050644,8.464065522812874,0.0,5.255156625616282,7.8940297869354055
5447,Hillary [Clinton] wants to raise taxes by over a trillion dollars.,half-true,false,1.7188191021182533,6.930939069215289,0.0,5.255156625616282,0.0
5448,"We are seeing dramatic rate cuts to Medicare that will affect seniors ability to keep their doctor, hospital and prevention services.",barely-true,half-true,7.271928147347431,0.0,6.000057255900648,5.255156625616282,0.4902421140477533
5449,We had a press conference here that interestingly no one in the mainstream media covered.,false,false,0.38042424366087335,0.0,0.0,0.0,2.225535226950045
5450,"As a student at Occidental College in Los Angeles from 1979 to 1981, there were days where folks couldnt go outside. because of all the pollution in the air.",mostly-true,true,1.4160288594661212,0.0,7.713218879282378,0.0,0.0
5451,Spanish was the first European language spoken in this country.,true,true,1.208261805822112,0.0,0.0,0.0,0.0
5452,"By one leading measure, what business owners pay out in wages and salaries is now finally growing faster than what they spend on health insurance for the first time in 17 years.",mostly-true,true,2.1770300019724522,6.930939069215289,7.713218879282378,6.99374527117651,1.4014071852498993
5453,"If someone is in a room that has measles and leaves and you walk in two hours later, you could get measles from that person.",true,barely-true,0.26332944732538577,0.0,0.0,0.0,0.0
